Date,1D_Return,Target,1D_Momentum,22D_Momentum,22D_CR
2018-02-28,-0.0010394376248337167,0.0,-0.12999725341795454,-3.07000732421875,-0.024263309324861204
2018-03-01,-0.0022425027652310803,1.0,-0.279998779296875,-2.6299972534179688,-0.0208679549066213
2018-03-02,0.005357640797750918,0.0,0.6699981689453125,-1.4100036621093608,-0.011182190735794073
2018-03-05,-0.00167617140037013,1.0,-0.20999908447265625,-2.470001220703125,-0.019539451706656052
2018-03-06,0.010726720619182117,0.0,1.3499984741210938,-1.540008544921875,-0.01209762207352938
2018-03-07,-0.006422202914569297,0.0,-0.80999755859375,-0.6699981689453125,-0.005315138190858271
2018-03-08,-0.002389131123572419,1.0,-0.3000030517577983,-1.2900009155273295,-0.010232913069949667
2018-03-09,0.0009563496666080695,0.0,0.12000274658201704,0.1600036621093892,0.001275336242339442
2018-03-12,0.0,1.0,0.0,0.75,0.005992108325792778
2018-03-13,0.001909899228191847,0.0,0.23999786376953125,0.7999954223632812,0.0063805880495895195
2018-03-14,-0.0006362480921948688,0.0,-0.08000183105467329,0.9300003051757955,0.0074260758001409855
2018-03-15,-0.00638466196975962,0.0,-0.7999954223632955,-0.4700012207031392,-0.0037559576874057754
2018-03-16,-0.0024048352412036067,1.0,-0.3000030517578125,-1.4800033569335795,-0.011808046525394467
2018-03-19,0.0021646240154513663,0.0,0.2700042724609517,-3.359992980957017,-0.026552275029708028
2018-03-20,-0.004494791958621569,1.0,-0.5600051879882812,-4.070007324218736,-0.03221622775372701
2018-03-21,0.01730579327847348,0.0,2.1700057983398295,-1.4799957275390625,-0.011633488484087628
2018-03-22,-0.003961028602094352,1.0,-0.5,-0.2599945068359233,-0.002061649335243665
2018-03-23,0.012855551688486955,1.0,1.6299972534179688,1.9499969482421875,0.0153988664110285
2018-03-26,0.005236622780198097,0.0,0.6699981689453125,1.9799957275390767,0.01555531178981262
2018-03-27,-0.006177451915060139,0.0,-0.790000915527358,1.3499984741210795,0.010645516997145776
2018-03-28,-0.013901136089334187,1.0,-1.7599945068359233,-0.719993591308608,-0.005710171677233866
2018-03-29,0.00047707982436850926,1.0,0.05999755859375,0.6600036621093892,0.0052606822018663735
2018-04-02,0.011618397461990781,0.0,1.4700012207031392,2.260002136230483,0.01791851728869087
2018-04-03,-0.0075722010717775845,1.0,-0.9599990844726847,1.5800018310546733,0.012588818982144367
